L_IndexTip;6,02807;1,822605;-4,66004;-0,09199171;0,5961171;-0,2149398;-0,7681035
L_LittleMetacarpal;6,160745;1,815491;-4,749459;0,2181119;0,6568069;-0,2365531;-0,6819639
L_LittleProximal;6,111716;1,814842;-4,747392;0,2065746;0,7248603;-0,1077507;-0,6483012
L_LittleIntermediate;6,079204;1,818529;-4,751891;0,09286797;0,6894952;-0,3121759;-0,64693
L_LittleDistal;6,058457;1,811753;-4,751193;0,08180252;0,6440786;-0,3337334;-0,6834425
L_LittleTip;6,03595;1,805403;-4,747983;0,08180252;0,6440786;-0,3337334;-0,6834425
L_MiddleMetacarpal;6,169129;1,823394;-4,723341;0,1208453;0,5895964;-0,04516438;-0,7973285
L_MiddleProximal;6,106297;1,837572;-4,708335;0,08055692;0,6493259;-0,09302218;-0,7504888
L_MiddleIntermediate;6,060625;1,837577;-4,7017;-0,04545137;0,6234136;-0,2154895;-0,7502361
L_MiddleDistal;6,033498;1,827599;-4,695226;-0,04492363;0,6150829;-0,2751262;-0,737537
L_MiddleTip;6,009215;1,817652;-4,689445;-0,04492363;0,6150829;-0,2751262;-0,737537
Spawner Left;6,106297;1,837572;-4,708335;0,4450088;0,6088437;0,2441034;-0,6096639
L_Palm;6,137713;1,830483;-4,715838;0,1208453;0,5895964;-0,04516438;-0,7973285
L_RingMetacarpal;6,162873;1,820981;-4,742152;0,1208453;0,5895964;-0,04516438;-0,7973285
L_RingProximal;6,106901;1,82796;-4,728514;0,1463728;0,673798;-0,09379873;-0,7181734
L_RingIntermediate;6,065173;1,831476;-4,726454;0,03567809;0,6361921;-0,2440359;-0,7310495
L_RingDistal;6,038102;1,824095;-4,721084;-0,01531701;0,5902921;-0,3036681;-0,7477342
L_RingTip;6,014409;1,815408;-4,713996;-0,01531701;0,5902921;-0,3036681;-0,7477342
L_ThumbMetacarpal;6,176726;1,820495;-4,694473;-0,19516;0,170763;0,513495;-0,8179704
L_ThumbProximal;6,159956;1,815465;-4,66422;-0,2490716;0,2967397;0,4296001;-0,8156915
L_ThumbDistal;6,134594;1,809966;-4,638797;-0,2884389;0,2191902;0,4830671;-0,7971231
L_ThumbTip;6,118385;1,804459;-4,61861;-0,2884389;0,2191902;0,4830671;-0,7971231
L_Wrist;6,203765;1,825632;-4,738997;0,1195676;0,5911223;-0,04749909;-0,7962551
L_IndexMetacarpal;6,171925;1,825408;-4,70602;0,1195676;0,5911223;-0,04749909;-0,7962551
L_IndexProximal;6,112432;1,837377;-4,685381;0,05636195;0,6031262;-0,05734643;-0,7935829
L_IndexIntermediate;6,073135;1,838204;-4,67453;-0,05641769;0,5866711;-0,174723;-0,7887372
L_IndexDistal;6,04947;1,830522;-4,666553;-0,09333873;0,5969002;-0,2177017;-0,7665538
L_IndexTip;6,027895;1,821741;-4,660495;-0,09333873;0,5969002;-0,2177017;-0,7665538
L_LittleMetacarpal;6,160864;1,815393;-4,749511;0,2168829;0,6583551;-0,2384395;-0,6802037
L_LittleProximal;6,111833;1,814466;-4,747591;0,2055517;0,7263195;-0,1088969;-0,6468
L_LittleIntermediate;6,079322;1,818024;-4,752202;0,09215561;0,6906118;-0,3136202;-0,6451398
L_LittleDistal;6,058602;1,811161;-4,751566;0,08126029;0,6452375;-0,3352268;-0,6816807
L_LittleTip;6,03611;1,804722;-4,748425;0,08126029;0,6452375;-0,3352268;-0,6816807
L_MiddleMetacarpal;6,169108;1,823352;-4,723381;0,1195676;0,5911223;-0,04749909;-0,7962551
L_MiddleProximal;6,106167;1,837197;-4,70857;0,07909887;0,6505805;-0,09535745;-0,7492634
L_MiddleIntermediate;6,060477;1,836941;-4,702064;-0,04642166;0,6243207;-0,2177912;-0,7487563
L_MiddleDistal;6,033383;1,826827;-4,695662;-0,0458234;0,6159317;-0,2774257;-0,7359102
L_MiddleTip;6,009137;1,816757;-4,689944;-0,0458234;0,6159317;-0,2774257;-0,7359102
Spawner Left;6,106167;1,837197;-4,70857;0,4431333;0,611098;0,2427083;-0,6093317
L_Palm;6,137638;1,830275;-4,715975;0,1195676;0,5911223;-0,04749909;-0,7962551
L_RingMetacarpal;6,162939;1,820901;-4,742202;0,1195676;0,5911223;-0,04749909;-0,7962551
L_RingProximal;6,106886;1,827573;-4,728739;0,1452648;0,67522;-0,09556596;-0,7168289
L_RingIntermediate;6,065136;1,830893;-4,726813;0,03487515;0,6372967;-0,2460113;-0,7294623
L_RingDistal;6,038084;1,823389;-4,721519;-0,01589032;0,5912828;-0,3057225;-0,7461006
L_RingTip;6,01441;1,814597;-4,714498;-0,01589032;0,5912828;-0,3057225;-0,7461006
L_ThumbMetacarpal;6,176618;1,820486;-4,69449;-0,1973745;0,1714158;0,5108309;-0,81897
L_ThumbProximal;6,159755;1,815307;-4,664314;-0,2519607;0,2975306;0,4268011;-0,8159856
L_ThumbDistal;6,134301;1,809595;-4,63903;-0,2909017;0,2195605;0,4802505;-0,7978278
L_ThumbTip;6,118039;1,803951;-4,618923;-0,2909017;0,2195605;0,4802505;-0,7978278
L_Wrist;6,203601;1,825608;-4,738995;0,1176088;0,5929016;-0,04730981;-0,7952344
L_IndexMetacarpal;6,171607;1,825157;-4,706151;0,1176088;0,5929016;-0,04730981;-0,7952344
L_IndexProximal;6,11203;1,836946;-4,685698;0,05302741;0,604669;-0,05823939;-0,792573
L_IndexIntermediate;6,072695;1,837501;-4,674969;-0,05972547;0,5880856;-0,1759785;-0,7871595
L_IndexDistal;6,049055;1,829636;-4,667099;-0,09642631;0,5982988;-0,218819;-0,7647606
L_IndexTip;6,027513;1,820701;-4,661147;-0,09642631;0,5982988;-0,218819;-0,7647606
L_LittleMetacarpal;6,160768;1,815294;-4,74971;0,2154004;0,6603433;-0,2378026;-0,6789694
L_LittleProximal;6,111732;1,814237;-4,747984;0,2046034;0,7280194;-0,1071673;-0,6454773
L_LittleIntermediate;6,079242;1,817807;-4,752733;0,09142303;0,6925296;-0,3125258;-0,6437178
L_LittleDistal;6,058526;1,810925;-4,752207;0,08049423;0,6472453;-0,334285;-0,6803295
L_LittleTip;6,036027;1,804454;-4,74918;0,08049423;0,6472453;-0,334285;-0,6803295
L_MiddleMetacarpal;6,168865;1,823169;-4,723534;0,1176088;0,5929016;-0,04730981;-0,7952344
L_MiddleProximal;6,105856;1,836826;-4,708912;0,07685247;0,6520913;-0,09540462;-0,7481769
L_MiddleIntermediate;6,060146;1,836391;-4,702555;-0,04827866;0,6258666;-0,2179639;-0,7472965
L_MiddleDistal;6,033063;1,826172;-4,696278;-0,04748105;0,617584;-0,2775251;-0,7343811
L_MiddleTip;6,008826;1,816013;-4,690677;-0,04748105;0,617584;-0,2775251;-0,7343811
Spawner Left;6,105856;1,836826;-4,708912;0,4406447;0,61243;0,2434228;-0,609514
L_Palm;6,137361;1,829997;-4,716223;0,1176088;0,5929016;-0,04730981;-0,7952344
L_RingMetacarpal;6,1628;1,820783;-4,742375;0,1176088;0,5929016;-0,04730981;-0,7952344
L_RingProximal;6,106678;1,827269;-4,729109;0,1435475;0,6768536;-0,09497744;-0,7157115
L_RingIntermediate;6,064914;1,830493;-4,727326;0,03342577;0,6390677;-0,2457297;-0,7280744
L_RingDistal;6,03786;1,822911;-4,722157;-0,01714037;0,5931529;-0,3055663;-0,7446511
L_RingTip;6,014179;1,814048;-4,715252;-0,01714037;0,5931529;-0,3055663;-0,7446511
L_ThumbMetacarpal;6,176242;1,820171;-4,694627;-0,2020967;0,1713933;0,5097103;-0,8185211
L_ThumbProximal;6,159233;1,814713;-4,664582;-0,2573319;0,2980751;0,4258127;-0,8146257
L_ThumbDistal;6,133628;1,808704;-4,63952;-0,2964426;0,2198817;0,47876;-0,7965945
L_ThumbTip;6,117241;1,802832;-4,619581;-0,2964426;0,2198817;0,47876;-0,7965945
L_Wrist;6,203472;1,825585;-4,738994;0,115887;0,5944622;-0,04715773;-0,7943307
L_IndexMetacarpal;6,171335;1,824922;-4,706272;0,115887;0,5944622;-0,04715773;-0,7943307
L_IndexProximal;6,111694;1,836565;-4,685979;0,04908324;0,6059191;-0,05976902;-0,7917579
L_IndexIntermediate;6,072331;1,836781;-4,675341;-0,06376661;0,5891037;-0,1778874;-0,7856506
L_IndexDistal;6,048739;1,828687;-4,66756;-0,1002368;0,599292;-0,2205222;-0,7630019
L_IndexTip;6,027253;1,819559;-4,661698;-0,1002368;0,599292;-0,2205222;-0,7630019
L_LittleMetacarpal;6,160699;1,815206;-4,749885;0,2140945;0,6620865;-0,2372553;-0,6778755
L_LittleProximal;6,11166;1,814034;-4,748331;0,2039921;0,729521;-0,1053832;-0,6442677
L_LittleIntermediate;6,079193;1,817637;-4,753207;0,09097064;0,6942456;-0,3113684;-0,6424929
L_LittleDistal;6,058476;1,810749;-4,752781;0,07999937;0,6490462;-0,3332563;-0,6791757
L_LittleTip;6,035968;1,804263;-4,74986;0,07999937;0,6490462;-0,3332563;-0,6791757
L_MiddleMetacarpal;6,168659;1,822999;-4,723674;0,115887;0,5944622;-0,04715773;-0,7943307
L_MiddleProximal;6,105599;1,836498;-4,709215;0,07462963;0,6533312;-0,09567149;-0,7472857
L_MiddleIntermediate;6,059876;1,835876;-4,702976;-0,05014031;0,6271105;-0,218298;-0,7460327
L_MiddleDistal;6,032809;1,82555;-4,696802;-0,04914705;0,618936;-0,2777639;-0,7330417
L_MiddleTip;6,008588;1,815301;-4,691298;-0,04914705;0,618936;-0,2777639;-0,7330417
Spawner Left;6,105599;1,836498;-4,709215;0,438274;0,6136371;0,2438117;-0,6098534
L_Palm;6,137129;1,829748;-4,716444;0,115887;0,5944622;-0,04715773;-0,7943307
L_RingMetacarpal;6,162694;1,820679;-4,742528;0,115887;0,5944622;-0,04715773;-0,7943307
L_RingProximal;6,106513;1,827001;-4,729436;0,1420316;0,6782558;-0,09447925;-0,7147517
L_RingIntermediate;6,064737;1,83014;-4,727776;0,0321674;0,6405975;-0,2454705;-0,7268732
L_RingDistal;6,037681;1,822491;-4,722714;-0,01820025;0,5947815;-0,3053904;-0,7433981
L_RingTip;6,013993;1,813568;-4,715912;-0,01820025;0,5947815;-0,3053904;-0,7433981
L_ThumbMetacarpal;6,17591;1,819866;-4,694755;-0,2071141;0,1710099;0,5086772;-0,8179897
L_ThumbProximal;6,158765;1,814104;-4,664845;-0,2634412;0,2985038;0,4248531;-0,8130155
L_ThumbDistal;6,132999;1,807756;-4,640032;-0,302774;0,2200815;0,4772078;-0,795088
L_ThumbTip;6,116477;1,801622;-4,620285;-0,302774;0,2200815;0,4772078;-0,795088
L_Wrist;6,203363;1,825384;-4,738995;0,1159135;0,5948126;-0,04564801;-0,7941526
L_IndexMetacarpal;6,171165;1,824706;-4,706316;0,1159135;0,5948126;-0,04564801;-0,7941526
L_IndexProximal;6,111551;1,836486;-4,686063;0,04868975;0,6061672;-0,05858982;-0,7916805
L_IndexIntermediate;6,072183;1,836733;-4,675446;-0,06470165;0,5894209;-0,1771865;-0,7854946
L_IndexDistal;6,048589;1,82862;-4,667692;-0,1012011;0,5996399;-0,2198603;-0,7627922
L_IndexTip;6,027104;1,819473;-4,661857;-0,1012011;0,5996399;-0,2198603;-0,7627922
L_LittleMetacarpal;6,160578;1,815124;-4,749951;0,2144079;0,6624229;-0,2357671;-0,677967
L_LittleProximal;6,111536;1,814063;-4,748454;0,2040002;0,729699;-0,1042948;-0,6442406
L_LittleIntermediate;6,079077;1,817718;-4,753348;0,09092978;0,6946121;-0,3104689;-0,6425382
L_LittleDistal;6,058352;1,810851;-4,752944;0,07981046;0,6493925;-0,3324816;-0,6792465
L_LittleTip;6,035838;1,804378;-4,750041;0,07981046;0,6493925;-0,3324816;-0,6792465
L_MiddleMetacarpal;6,168505;1,822835;-4,723729;0,1159135;0,5948126;-0,04564801;-0,7941526
L_MiddleProximal;6,105483;1,836473;-4,709305;0,07451193;0,653587;-0,09441914;-0,747233
L_MiddleIntermediate;6,059755;1,835916;-4,703096;-0,05038304;0,6275424;-0,2172294;-0,7459649
L_MiddleDistal;6,032671;1,825614;-4,696956;-0,04942976;0,6193951;-0,2767752;-0,7330089
L_MiddleTip;6,008436;1,815382;-4,691482;-0,04942976;0,6193951;-0,2767752;-0,7330089
Spawner Left;6,105483;1,836473;-4,709305;0,4381457;0,6132325;0,2450241;-0,6098667
L_Palm;6,136994;1,829654;-4,716517;0,1159135;0,5948126;-0,04564801;-0,7941526
L_RingMetacarpal;6,162578;1,820579;-4,742582;0,1159135;0,5948126;-0,04564801;-0,7941526
L_RingProximal;6,106397;1,827009;-4,729543;0,1419801;0,6785058;-0,09322932;-0,7146888
L_RingIntermediate;6,064625;1,830214;-4,72791;0,03206395;0,6410539;-0,2443521;-0,7268522
L_RingDistal;6,037555;1,822595;-4,72288;-0,018402;0,5953033;-0,304386;-0,7433873
L_RingTip;6,013851;1,81369;-4,71611;-0,018402;0,5953033;-0,304386;-0,7433873
L_ThumbMetacarpal;6,175693;1,819586;-4,694811;-0,2107327;0,1693203;0,5094229;-0,8169521
L_ThumbProximal;6,158518;1,813581;-4,664966;-0,2685115;0,2979211;0,4256555;-0,8111486
L_ThumbDistal;6,132655;1,806969;-4,640324;-0,3084707;0,2195972;0,4773012;-0,7929733
L_ThumbTip;6,116026;1,800612;-4,620736;-0,3084707;0,2195972;0,4773012;-0,7929733
L_Wrist;6,203297;1,825091;-4,738985;0,1159087;0,5948944;-0,04428749;-0,7941691
L_IndexMetacarpal;6,171078;1,824419;-4,706323;0,1159087;0,5948944;-0,04428749;-0,7941691
L_IndexProximal;6,111486;1,836303;-4,686074;0,04776532;0,6062483;-0,05790685;-0,7917251
L_IndexIntermediate;6,072118;1,836524;-4,675457;-0,06601763;0,589546;-0,1768242;-0,7853729
L_IndexDistal;6,048533;1,828367;-4,667719;-0,1026013;0,5997732;-0,2195489;-0,7625901
L_IndexTip;6,027061;1,819178;-4,661904;-0,1026013;0,5997732;-0,2195489;-0,7625901
L_LittleMetacarpal;6,160495;1,81494;-4,749976;0,2146109;0,6625304;-0,2344543;-0,678253
L_LittleProximal;6,111449;1,813982;-4,748502;0,2036659;0,7295879;-0,1037257;-0,644564
L_LittleIntermediate;6,07899;1,817655;-4,753376;0,09082051;0,6948049;-0,3095707;-0,6427784
L_LittleDistal;6,058257;1,810811;-4,752983;0,07963803;0,6496039;-0,3316081;-0,6794915
L_LittleTip;6,035736;1,804358;-4,750089;0,07963803;0,6496039;-0,3316081;-0,6794915
L_MiddleMetacarpal;6,168421;1,822586;-4,723741;0,1159087;0,5948944;-0,04428749;-0,7941691
L_MiddleProximal;6,105428;1,836341;-4,709319;0,07398187;0,6536371;-0,09361765;-0,7473428
L_MiddleIntermediate;6,0597;1,835796;-4,703108;-0,05066381;0,6278141;-0,2162314;-0,7460071
L_MiddleDistal;6,032603;1,825515;-4,69699;-0,04959958;0,6197591;-0,2756889;-0,7330992
L_MiddleTip;6,008352;1,815308;-4,69154;-0,04959958;0,6197591;-0,2756889;-0,7330992
Spawner Left;6,105428;1,836341;-4,709319;0,4377416;0,612875;0,2457433;-0,6102269
L_Palm;6,136925;1,829463;-4,71653;0,1159087;0,5948944;-0,04428749;-0,7941691
L_RingMetacarpal;6,162503;1,820379;-4,742598;0,1159087;0,5948944;-0,04428749;-0,7941691
L_RingProximal;6,10633;1,826908;-4,729571;0,1414758;0,6785571;-0,09249688;-0,7148352
L_RingIntermediate;6,06456;1,830125;-4,727932;0,03186241;0,6413692;-0,2433532;-0,7269179
L_RingDistal;6,037478;1,822531;-4,722925;-0,01855338;0,5957394;-0,3033488;-0,7434582
L_RingTip;6,013759;1,813647;-4,71618;-0,01855338;0,5957394;-0,3033488;-0,7434582
L_ThumbMetacarpal;6,175583;1,819262;-4,694826;-0,2129338;0,167427;0,510092;-0,816354
L_ThumbProximal;6,158435;1,81308;-4,665001;-0,2721484;0,2969859;0,4263236;-0,8099279
L_ThumbDistal;6,132528;1,806264;-4,640462;-0,3138852;0,219619;0,4769599;-0,7910455
L_ThumbTip;6,115784;1,799702;-4,621041;-0,3138852;0,219619;0,4769599;-0,7910455
L_Wrist;6,203202;1,824949;-4,739029;0,1165349;0,5946747;-0,04448565;-0,7942309
L_IndexMetacarpal;6,171006;1,824346;-4,70635;0,1165349;0,5946747;-0,04448565;-0,7942309
L_IndexProximal;6,111419;1,83627;-4,686094;0,04831432;0,6061406;-0,05816527;-0,7917551
L_IndexIntermediate;6,072052;1,836515;-4,675471;-0,0657528;0,5893231;-0,1772644;-0,7854632
L_IndexDistal;6,048473;1,828357;-4,667718;-0,1025199;0,599478;-0,2201073;-0,7626721
L_IndexTip;6,02701;1,819156;-4,661885;-0,1025199;0,599478;-0,2201073;-0,7626721
L_LittleMetacarpal;6,160391;1,814805;-4,74999;0,2151426;0,662193;-0,2347428;-0,6783141
L_LittleProximal;6,111345;1,813872;-4,748495;0,203397;0,7292361;-0,1050703;-0,6448292
L_LittleIntermediate;6,078872;1,817475;-4,753327;0,09082194;0,694382;-0,3103471;-0,6428609
L_LittleDistal;6,058146;1,810614;-4,752909;0,07980315;0,6492133;-0,3322315;-0,6795411
L_LittleTip;6,03563;1,804152;-4,749994;0,07980315;0,6492133;-0,3322315;-0,6795411
L_MiddleMetacarpal;6,168341;1,822487;-4,723764;0,1165349;0,5946747;-0,04448565;-0,7942309
L_MiddleProximal;6,105351;1,836282;-4,709337;0,0742516;0,6534489;-0,0941504;-0,7474136
L_MiddleIntermediate;6,059626;1,835726;-4,703107;-0,05017961;0,6276004;-0,2165262;-0,7461343
L_MiddleDistal;6,032529;1,825458;-4,69697;-0,04899997;0,6195641;-0,2758457;-0,7332455
L_MiddleTip;6,008272;1,815272;-4,691505;-0,04899997;0,6195641;-0,2758457;-0,7332455
Spawner Left;6,105351;1,836282;-4,709337;0,4380106;0,6129785;0,2451878;-0,6101534
L_Palm;6,136846;1,829385;-4,71655;0,1165349;0,5946747;-0,04448565;-0,7942309
L_RingMetacarpal;6,162404;1,820252;-4,74262;0,1165349;0,5946747;-0,04448565;-0,7942309
L_RingProximal;6,106241;1,826824;-4,729578;0,1414087;0,6783446;-0,09337752;-0,7149358
L_RingIntermediate;6,064467;1,82999;-4,727913;0,0323985;0,6412138;-0,2436052;-0,7269469
L_RingDistal;6,037383;1,822411;-4,722897;-0,017855;0,5956269;-0,3034202;-0,7435363
L_RingTip;6,013656;1,813554;-4,716145;-0,017855;0,5956269;-0,3034202;-0,7435363
L_ThumbMetacarpal;6,175522;1,819214;-4,694846;-0,2126143;0,1660899;0,5099413;-0,8168044
L_ThumbProximal;6,158459;1,812994;-4,66498;-0,2723853;0,2958312;0,4261842;-0,810344
L_ThumbDistal;6,132606;1,806117;-4,640401;-0,3159584;0,2196923;0,4761125;-0,7907101
L_ThumbTip;6,115821;1,799464;-4,621047;-0,3159584;0,2196923;0,4761125;-0,7907101
L_Wrist;6,203234;1,824993;-4,739115;0,1169259;0,594675;-0,04572234;-0,7941031
L_IndexMetacarpal;6,171052;1,824426;-4,706429;0,1169259;0,594675;-0,04572234;-0,7941031
L_IndexProximal;6,111439;1,836288;-4,686195;0,04872978;0,6062579;-0,05940329;-0,791548
L_IndexIntermediate;6,072068;1,836497;-4,675588;-0,06504434;0,5892854;-0,1783019;-0,7853157
L_IndexDistal;6,048492;1,828337;-4,667827;-0,1018881;0,5993528;-0,2211987;-0,7625395
L_IndexTip;6,027036;1,819129;-4,661983;-0,1018881;0,5993528;-0,2211987;-0,7625395
L_LittleMetacarpal;6,160437;1,814762;-4,750051;0,21535;0,6620717;-0,2359684;-0,6779413
L_LittleProximal;6,111393;1,813758;-4,748548;0,2027272;0,7291031;-0,1073317;-0,6448182
L_LittleIntermediate;6,0789;1,817224;-4,75335;0,09092183;0,6942098;-0,3115113;-0,6424693
L_LittleDistal;6,058185;1,810331;-4,752922;0,08019663;0,6491295;-0,3331507;-0,6791248
L_LittleTip;6,035674;1,803852;-4,750007;0,08019663;0,6491295;-0,3331507;-0,6791248
L_MiddleMetacarpal;6,168388;1,822519;-4,723836;0,1169259;0,594675;-0,04572234;-0,7941031
L_MiddleProximal;6,105369;1,836242;-4,709437;0,0743834;0,6534654;-0,09556513;-0,7472065
L_MiddleIntermediate;6,059644;1,835608;-4,703211;-0,04927797;0,6275824;-0,2172956;-0,7459859
L_MiddleDistal;6,032544;1,825352;-4,697068;-0,0477885;0,6195972;-0,2762908;-0,7331297
L_MiddleTip;6,008275;1,815197;-4,691601;-0,0477885;0,6195972;-0,2762908;-0,7331297
Spawner Left;6,105369;1,836242;-4,709437;0,4380212;0,6137003;0,2439709;-0,6099081
L_Palm;6,136878;1,829381;-4,716637;0,1169259;0,594675;-0,04572234;-0,7941031
L_RingMetacarpal;6,162443;1,820227;-4,742692;0,1169259;0,594675;-0,04572234;-0,7941031
L_RingProximal;6,106271;1,826742;-4,729658;0,1411725;0,6783534;-0,09508559;-0,7147488
L_RingIntermediate;6,064489;1,829795;-4,727989;0,03332286;0,6413005;-0,2442485;-0,7266126
L_RingDistal;6,037399;1,822228;-4,722982;-0,01653484;0,5958115;-0,3037097;-0,7433005
L_RingTip;6,013654;1,81341;-4,716243;-0,01653484;0,5958115;-0,3037097;-0,7433005
L_ThumbMetacarpal;6,175589;1,819342;-4,694911;-0,2112767;0,1661238;0,5090723;-0,8176862
L_ThumbProximal;6,158573;1,813176;-4,665007;-0,2717098;0,2959273;0,4250322;-0,8111404
L_ThumbDistal;6,132741;1,806302;-4,640405;-0,3174888;0,2212749;0,4742317;-0,7907863
L_ThumbTip;6,115876;1,799602;-4,621136;-0,3174888;0,2212749;0,4742317;-0,7907863
L_Wrist;6,203262;1,825032;-4,739188;0,1172929;0,5947122;-0,04698468;-0,7939473
