6,058;2,017;-4,483;0;-0,7071068;0;0,7071068
6,07708;1,754656;-4,441643;0,07868995;-0,8410379;-0,01326011;0,5350584
6,077556;1,755311;-4,441588;0,0781929;-0,8414838;-0,0103658;0,534494
6,077124;1,754614;-4,441399;0,0776332;-0,8410172;-0,01081554;0,5353002
6,07688;1,754181;-4,441241;0,07732326;-0,8408024;-0,01110655;0,5356764
6,076879;1,754175;-4,441238;0,0773261;-0,8408017;-0,01110989;0,5356771
6,076982;1,753616;-4,440921;0,07789899;-0,8406608;-0,01177347;0,5358011
6,077082;1,753082;-4,440615;0,07851242;-0,8405079;-0,01247519;0,5359355
6,076962;1,752678;-4,44045;0,08034411;-0,8407888;-0,01356919;0,5351963
6,07669;1,752602;-4,440332;0,0822866;-0,8408;-0,01525796;0,5348378
6,076526;1,752611;-4,440457;0,08410719;-0,8413144;-0,01583613;0,5337278
6,076427;1,752702;-4,440517;0,08601493;-0,8410321;-0,01667468;0,5338432
6,076349;1,752775;-4,440563;0,08764057;-0,840806;-0,01738533;0,5339123
6,076324;1,752808;-4,440618;0,0880781;-0,8406395;-0,01693281;0,534117
6,07628;1,75278;-4,440575;0,08692116;-0,8405749;-0,01711429;0,5344023
6,076323;1,752777;-4,440594;0,08546069;-0,8404356;-0,01686903;0,5348644
6,076405;1,752773;-4,440629;0,08406087;-0,8402917;-0,0166469;0,5353193
6,076383;1,752798;-4,440664;0,08176768;-0,8403112;-0,0169073;0,5356356
6,076364;1,752821;-4,440696;0,07940045;-0,84032;-0,01720596;0,5359683
6,076722;1,753089;-4,440708;0,07886107;-0,8410004;-0,01840114;0,53494
6,076812;1,753178;-4,440741;0,0799264;-0,8410537;-0,0193312;0,5346652
6,077094;1,753394;-4,440833;0,08229204;-0,8407916;-0,02060771;0,5346709
6,077232;1,753714;-4,440825;0,08430035;-0,8402765;-0,02083859;0,5351586
6,077466;1,754183;-4,44124;0,08482695;-0,8401249;-0,02010444;0,5353414
6,077725;1,754701;-4,441703;0,08527689;-0,8399934;-0,01951769;0,5354981
6,077979;1,755211;-4,442159;0,08569746;-0,8398684;-0,01899779;0,5356457
6,07774;1,755253;-4,442142;0,08530718;-0,8398873;-0,01738167;0,5357333
6,077851;1,755182;-4,441972;0,08366024;-0,8400177;-0,01507822;0,5358581
6,077838;1,755181;-4,441894;0,08302994;-0,840299;-0,01408438;0,5355422
6,077827;1,755185;-4,441831;0,08246415;-0,8405463;-0,01315886;0,5352651
6,077817;1,75519;-4,441772;0,08199392;-0,8407491;-0,01237511;0,5350373
6,077727;1,755275;-4,441734;0,08143833;-0,8411927;-0,01247566;0,5344222
6,077711;1,755314;-4,44173;0,08157114;-0,8412973;-0,0129104;0,534227
6,0777;1,755313;-4,441733;0,08203644;-0,8409406;-0,01291649;0,534717
6,077713;1,755288;-4,441735;0,08257049;-0,8405871;-0,01314298;0,5351847
6,077749;1,755228;-4,44174;0,08314426;-0,8402038;-0,01336329;0,5356923
6,077806;1,755132;-4,441748;0,08374949;-0,8397965;-0,01357892;0,5362309
6,077908;1,754933;-4,441712;0,08349331;-0,8400398;-0,01390561;0,5358815
6,077991;1,754838;-4,441785;0,08321321;-0,8404915;-0,01441718;0,5352026
6,078075;1,754745;-4,441863;0,08276966;-0,8412075;-0,01521923;0,5341232
6,078011;1,754753;-4,441832;0,08217534;-0,8417287;-0,01501672;0,5333991
6,07787;1,754716;-4,441769;0,08014966;-0,8419235;-0,0135795;0,5334385
6,077631;1,754654;-4,441664;0,07799102;-0,842123;-0,0120324;0,5334806
6,077437;1,754482;-4,441544;0,07536091;-0,8420755;-0,01065841;0,5339627
6,077274;1,75437;-4,44159;0,07451351;-0,8413996;-0,009124819;0,5351741
6,077189;1,754308;-4,4417;0,07494955;-0,8408304;-0,008701909;0,5360144
6,077278;1,754435;-4,441788;0,07586394;-0,8406677;-0,00937321;0,5361294
6,077466;1,754702;-4,441969;0,07639864;-0,8405579;-0,009753961;0,5362188
6,077759;1,755119;-4,44225;0,07675175;-0,8404754;-0,009997506;0,5362932
6,077807;1,755522;-4,442326;0,07796733;-0,8400022;-0,01089431;0,5368415
6,07813;1,756209;-4,442508;0,08152598;-0,8396285;-0,0113689;0,5368878
6,077851;1,756567;-4,442443;0,08499255;-0,8391764;-0,0109056;0,5370666
6,077589;1,756917;-4,442384;0,08820631;-0,8387242;-0,01043709;0,537264
6,077779;1,75714;-4,442436;0,08979685;-0,8391311;-0,009209961;0,5363867
6,077941;1,757332;-4,442482;0,09113921;-0,8393978;-0,008250836;0,5357585
6,077822;1,757409;-4,442615;0,08990735;-0,8393001;-0,008842662;0,5361101
6,077899;1,757362;-4,442589;0,08978415;-0,8387204;-0,009539906;0,5370252
6,077943;1,7573;-4,442591;0,08948132;-0,8387717;-0,01011817;0,5369849
6,077991;1,757236;-4,442594;0,08932042;-0,8388008;-0,01054814;0,536958
6,078006;1,757134;-4,442568;0,08823495;-0,8390474;-0,01051774;0,5367528
6,078027;1,756998;-4,442532;0,08643994;-0,839457;-0,01045145;0,5364057
6,07792;1,756696;-4,442288;0,0831351;-0,8399305;-0,009590771;0,5362029
6,077785;1,756326;-4,441981;0,0798955;-0,8403847;-0,008703839;0,5359988
6,077546;1,756066;-4,44171;0,07772994;-0,8407601;-0,006961931;0,5357539
6,07754;1,756172;-4,441617;0,07825801;-0,8412229;-0,006809521;0,5349519
6,077536;1,756259;-4,441545;0,07856727;-0,8415725;-0,006633848;0,5343585
6,077524;1,756319;-4,441577;0,08007861;-0,8414599;-0,00709939;0,5343056
6,077533;1,75637;-4,441638;0,08147123;-0,8411683;-0,007650718;0,5345464
6,077557;1,756495;-4,441785;0,08395338;-0,840653;-0,008604255;0,5349583
6,077484;1,756516;-4,441847;0,0854971;-0,8398483;-0,009052958;0,5359695
6,077267;1,756297;-4,441852;0,08526632;-0,8393134;-0,008724399;0,5368489
6,077145;1,756076;-4,441898;0,08463906;-0,839315;-0,008440901;0,5369502
6,077015;1,755836;-4,441947;0,0841976;-0,8393121;-0,008225679;0,5370275
6,076995;1,755717;-4,441998;0,0845096;-0,8395903;-0,008436639;0,53654
6,076978;1,755611;-4,442041;0,08486485;-0,8398975;-0,00866285;0,5359993
6,076995;1,755624;-4,441771;0,08590591;-0,840547;-0,009862732;0,5347932
6,077111;1,755767;-4,441576;0,08695389;-0,8418465;-0,0126465;0,5325164
6,077269;1,755962;-4,441316;0,08793176;-0,8430299;-0,01518492;0,5304133
6,077334;1,755973;-4,441154;0,08672814;-0,8439195;-0,01561054;0,5291829
6,07734;1,755909;-4,441031;0,08639984;-0,8441878;-0,01664551;0,5287771
6,077307;1,755898;-4,440974;0,08524552;-0,844316;-0,0182261;0,5287076
6,077286;1,755646;-4,440829;0,08325663;-0,8449644;-0,02000999;0,5279235
6,077127;1,755667;-4,440766;0,08051451;-0,8461972;-0,02056891;0,5263505
6,077004;1,755512;-4,440537;0,07922721;-0,8468435;-0,02020995;0,5255195
6,076858;1,755322;-4,440258;0,0781562;-0,8474228;-0,02007953;0,5247506
6,076699;1,755114;-4,439951;0,07721843;-0,8479603;-0,02009696;0,52402
6,076554;1,75508;-4,43974;0,07654084;-0,8477502;-0,02034269;0,5244495
6,076411;1,754776;-4,439824;0,07667008;-0,8469427;-0,02059586;0,5257242
6,076179;1,75443;-4,439996;0,07750794;-0,8461955;-0,02010586;0,5268222
6,075855;1,753957;-4,440092;0,07913898;-0,8456072;-0,01923549;0,5275564
6,07551;1,753451;-4,440188;0,08150044;-0,8447672;-0,01798927;0,5285854
6,075165;1,752945;-4,440281;0,0839503;-0,843912;-0,01671367;0,5296091
6,07532;1,752873;-4,440487;0,08604885;-0,8442706;-0,01620327;0,5287157
6,075435;1,752816;-4,44064;0,08775561;-0,844548;-0,01578921;0,5280041
6,075596;1,752952;-4,440578;0,09171849;-0,8452846;-0,01620387;0,5261361
6,075787;1,753391;-4,440269;0,09184638;-0,8454046;-0,017557;0,5258776
