6,058;2,017;-4,483;0;-0,7071068;0;0,7071068
5,782783;1,350948;-4,388969;0,06349236;-0,7296792;-0,0348634;0,6799425
5,783091;1,351601;-4,389288;0,06502542;-0,7287335;-0,03783752;0,6806524
5,782984;1,351202;-4,38914;0,06485154;-0,7294536;-0,03982618;0,6797837
5,782917;1,350885;-4,389008;0,06476672;-0,7298152;-0,04061818;0,6793566
5,782901;1,350773;-4,388869;0,06387009;-0,730703;-0,04032068;0,6785043
5,782901;1,350772;-4,388867;0,06386641;-0,7307073;-0,04031796;0,6785002
5,782973;1,350814;-4,38882;0,06329028;-0,7315506;-0,03962691;0,6776857
5,783039;1,350856;-4,388782;0,06274496;-0,7323761;-0,03903681;0,6768787
5,783152;1,351057;-4,38886;0,06259377;-0,7334112;-0,03940113;0,6757498
5,783265;1,351307;-4,389001;0,06221335;-0,7335299;-0,0402708;0,6756049
5,78343;1,351674;-4,389209;0,06185204;-0,7336959;-0,04112269;0,6754063
5,783395;1,352214;-4,389356;0,06017693;-0,7334;-0,0403797;0,6759235
5,78361;1,352377;-4,389512;0,05977088;-0,7333832;-0,04024398;0,6759862
5,78381;1,352528;-4,389657;0,05940223;-0,7333918;-0,04016498;0,6760139
5,78391;1,352478;-4,389601;0,05867747;-0,7335875;-0,03933116;0,6759139
5,783932;1,352262;-4,389609;0,05943764;-0,7337254;-0,03911765;0,6757101
5,783955;1,352051;-4,389618;0,06002858;-0,7338496;-0,03896009;0,6755321
5,783685;1,351749;-4,389289;0,06059355;-0,7334019;-0,03921259;0,6759531
5,783741;1,351599;-4,389096;0,0631472;-0,7324837;-0,04100408;0,6766084
5,783886;1,351607;-4,389023;0,06522053;-0,7318932;-0,04171045;0,6770074
5,783876;1,351721;-4,389007;0,06517213;-0,7319459;-0,04129738;0,6769803
5,783871;1,351741;-4,389025;0,06617472;-0,7321864;-0,04162878;0,6766028
5,783874;1,351741;-4,389013;0,06672154;-0,7322817;-0,04221296;0,6764095
5,783878;1,351741;-4,388998;0,06722814;-0,7323706;-0,04274428;0,6762299
5,783883;1,35174;-4,38898;0,06770235;-0,7324532;-0,04323242;0,676062
5,783882;1,35166;-4,388959;0,06820636;-0,7321815;-0,04328571;0,6763023
5,783832;1,351563;-4,388863;0,0680104;-0,7314652;-0,04202732;0,6771759
5,783652;1,351543;-4,388797;0,06799448;-0,7307733;-0,03992498;0,6780512
5,783435;1,351522;-4,38872;0,0680134;-0,7300706;-0,03782271;0,6789261
5,783226;1,351515;-4,388635;0,06629849;-0,7294768;-0,0342092;0,6799251
5,783081;1,351647;-4,388602;0,06417558;-0,7296979;-0,03208958;0,6799948
5,78293;1,351789;-4,388572;0,06240907;-0,7298339;-0,03016855;0,6801012
5,782982;1,351883;-4,388631;0,06106775;-0,730567;-0,02949881;0,6794649
5,783102;1,352117;-4,388685;0,0600564;-0,7313973;-0,02871049;0,6786952
5,783369;1,352437;-4,388943;0,06147945;-0,7312909;-0,02982988;0,678634
5,783708;1,352845;-4,389274;0,062357;-0,7312247;-0,030473;0,6785967
5,784325;1,353534;-4,389777;0,06453989;-0,7310462;-0,03244475;0,6784936
5,78497;1,354792;-4,390361;0,06833057;-0,7298403;-0,03715333;0,6791788
5,785583;1,355985;-4,390916;0,07197928;-0,7286444;-0,04161081;0,6798272
5,786067;1,356638;-4,390718;0,0747622;-0,7263926;-0,04188392;0,6819167
5,786205;1,356823;-4,390794;0,07554562;-0,7253909;-0,0402029;0,6829969
5,78633;1,356997;-4,390869;0,0763045;-0,7245774;-0,03914425;0,683837
5,786217;1,356792;-4,390738;0,0749669;-0,7240932;-0,03438875;0,6847529
5,786178;1,35672;-4,390691;0,07408597;-0,7235698;-0,03062653;0,6855802
5,786016;1,35639;-4,390669;0,07159464;-0,7233667;-0,02953812;0,6861068
5,785734;1,355806;-4,390638;0,06976951;-0,7230928;-0,02855759;0,6866248
5,785117;1,354722;-4,390331;0,06619035;-0,7220343;-0,02724789;0,6881446
5,78446;1,353573;-4,390007;0,06325094;-0,7210344;-0,02598665;0,6895169
5,783641;1,353078;-4,38978;0,05993643;-0,721845;-0,02251507;0,6890868
5,782586;1,35247;-4,389504;0,05918919;-0,7227073;-0,02136093;0,6882839
5,781646;1,351796;-4,38924;0,06016975;-0,7243127;-0,0206054;0,6865321
5,780758;1,351143;-4,388969;0,06041399;-0,7247511;-0,02019774;0,68606
5,779984;1,350576;-4,388736;0,06047981;-0,7250509;-0,01969229;0,6857519
5,779336;1,3501;-4,388541;0,06043218;-0,7252678;-0,01911908;0,6855431
5,779343;1,349968;-4,388341;0,06010522;-0,7254375;-0,01948031;0,6853821
5,779806;1,349964;-4,388453;0,06108315;-0,7254745;-0,0202037;0,6852354
5,780288;1,350217;-4,388385;0,06151604;-0,725514;-0,02119827;0,6851248
5,781092;1,350407;-4,388339;0,06219453;-0,725907;-0,02385322;0,6845597
5,782007;1,350602;-4,388273;0,06293468;-0,7263643;-0,02688343;0,6838945
5,782845;1,350772;-4,388205;0,06356141;-0,7267799;-0,02958309;0,6832833
5,782986;1,351283;-4,387928;0,0619066;-0,7270625;-0,0292414;0,6831492
5,782728;1,351282;-4,388009;0,0602086;-0,7272504;-0,0287143;0,6831233
5,782307;1,351354;-4,388116;0,05981892;-0,7276177;-0,02728845;0,6828247
5,781851;1,351526;-4,388395;0,06123969;-0,7276285;-0,02826304;0,6826477
5,781748;1,351596;-4,388486;0,0615719;-0,7275248;-0,02824182;0,6827292
5,781672;1,35165;-4,388555;0,06182351;-0,7274485;-0,02822945;0,6827882
5,781533;1,351845;-4,388721;0,0646233;-0,7280974;-0,03040705;0,681743
5,781768;1,351755;-4,388823;0,06504291;-0,7293469;-0,03179654;0,6803026
5,782019;1,351659;-4,388927;0,06539372;-0,7303653;-0,03295145;0,6791204
5,782604;1,351636;-4,388886;0,06443805;-0,7306259;-0,03365546;0,6788969
5,783346;1,351607;-4,388828;0,06372201;-0,7308769;-0,0342768;0,6786632
5,78403;1,352068;-4,388757;0,06377671;-0,7313092;-0,03289737;0,6782604
5,784096;1,352236;-4,388551;0,06333946;-0,7315183;-0,03094867;0,6781677
5,784066;1,352502;-4,388188;0,06265901;-0,7318791;-0,0296023;0,6779017
5,784045;1,35277;-4,387822;0,06198487;-0,7322702;-0,02831137;0,6775963
5,78395;1,352935;-4,387769;0,06273621;-0,7319309;-0,02837671;0,6778911
5,783695;1,353107;-4,387878;0,06304795;-0,7314895;-0,02734649;0,6783808
5,783434;1,353288;-4,387986;0,06333937;-0,7310834;-0,02632147;0,6788318
5,78309;1,353224;-4,388102;0,0635885;-0,7302209;-0,02606887;0,6797459
5,782589;1,353109;-4,388322;0,06400698;-0,729681;-0,02448247;0,6803451
5,782393;1,353042;-4,388353;0,06389517;-0,7291224;-0,0224816;0,6810232
5,782217;1,352984;-4,388377;0,06379762;-0,7286311;-0,02066297;0,6816156
5,7822;1,352988;-4,388497;0,06357405;-0,7281909;-0,02049039;0,682112
5,782189;1,352993;-4,388596;0,06339659;-0,7278298;-0,0202419;0,6825213
5,782198;1,352957;-4,388611;0,06299885;-0,7268488;-0,01885316;0,6836421
5,782059;1,352854;-4,388657;0,06246652;-0,7274237;-0,01847786;0,6830896
5,782088;1,352886;-4,388613;0,06337722;-0,7273493;-0,02030703;0,683033
5,782106;1,352906;-4,388587;0,06424396;-0,727257;-0,02200766;0,6829978
5,782218;1,352947;-4,388573;0,06673881;-0,7280114;-0,02636998;0,6817992
5,782441;1,353029;-4,388544;0,06928643;-0,7287275;-0,03076206;0,6805949
5,782574;1,352679;-4,388372;0,06928265;-0,7286671;-0,03046057;0,6806735
5,782755;1,352196;-4,388135;0,06937543;-0,7286282;-0,03037798;0,6807094
5,782403;1,351489;-4,388027;0,06776069;-0,7280594;-0,02925337;0,6815296
5,781756;1,350783;-4,388072;0,06630719;-0,7277598;-0,02878457;0,6820121
5,781096;1,350067;-4,388119;0,06468371;-0,7274112;-0,02831548;0,6825594
5,781144;1,349784;-4,388086;0,06428935;-0,7263857;-0,03076646;0,6835819
5,7813;1,349774;-4,38799;0,06416814;-0,7262825;-0,03120805;0,683683
5,781412;1,34976;-4,387917;0,0640687;-0,7261807;-0,03163478;0,6837809
5,781653;1,34994;-4,387934;0,06397277;-0,7264492;-0,03078156;0,6835435
5,781932;1,350426;-4,388023;0,06317061;-0,7274943;-0,02824147;0,6826157
5,782317;1,351106;-4,388149;0,06214765;-0,7287924;-0,02508491;0,6814472
5,78221;1,35145;-4,388052;0,06081025;-0,7294582;-0,02155852;0,6809759
5,78198;1,351878;-4,387577;0,06097978;-0,7300928;-0,01947282;0,6803432
5,781908;1,351721;-4,387477;0,06122876;-0,7300513;-0,02019248;0,6803445
5,781855;1,351604;-4,387408;0,06136548;-0,7300581;-0,02059577;0,6803127
5,781925;1,351516;-4,387469;0,06164518;-0,7300924;-0,02233498;0,6801958
5,782014;1,351407;-4,387547;0,06193698;-0,7301455;-0,02419439;0,6800487
5,782237;1,351101;-4,387792;0,06480162;-0,7290688;-0,02933485;0,6807342
5,782424;1,351255;-4,38793;0,06595487;-0,7279903;-0,03174865;0,6816688
5,782458;1,351299;-4,38798;0,06723079;-0,7270947;-0,03160863;0,6825059
