6,058;2,017;-4,683;0;-0,7071068;0;0,7071068
6,183416;1,729748;-4,715063;0,06836742;0,6921523;-0,01763825;-0,7182897
6,182694;1,72694;-4,716602;0,07394919;0,6925584;-0,01776744;-0,7173415
6,182499;1,727009;-4,716441;0,07261256;0,6937405;-0,01873058;-0,7163106
6,182352;1,727202;-4,716191;0,07237613;0,694059;-0,01886438;-0,7160224
6,182157;1,727528;-4,71599;0,07311901;0,6941313;-0,01900888;-0,7158729
6,181939;1,727871;-4,71578;0,07377444;0,6942112;-0,01914231;-0,7157248
6,181741;1,728182;-4,715589;0,07434801;0,6942807;-0,01925908;-0,7155948
6,18174;1,728187;-4,715587;0,07434686;0,6942764;-0,01925591;-0,7155991
6,181751;1,728502;-4,715608;0,07426466;0,6938998;-0,01897999;-0,7159803
6,181757;1,728754;-4,715627;0,07412964;0,6931939;-0,01846321;-0,7166912
6,182109;1,729452;-4,715458;0,07266524;0,6922481;-0,01812182;-0,7177633
6,18247;1,730682;-4,714982;0,07198127;0,6914123;-0,01930015;-0,7186066
6,182549;1,73119;-4,715021;0,07168961;0,6909702;-0,02092814;-0,7190154
6,182433;1,731601;-4,715199;0,07273414;0,690766;-0,02134009;-0,7190945
6,182638;1,731826;-4,715185;0,07497585;0,6902546;-0,0229124;-0,7193069
6,182814;1,732022;-4,715176;0,07725054;0,6897418;-0,0245296;-0,7195047
6,18297;1,732202;-4,71517;0,07940409;0,6892648;-0,02607661;-0,7196729
6,183369;1,732502;-4,715258;0,08334762;0,689319;-0,0274225;-0,719125
6,183847;1,732773;-4,715327;0,08535478;0,6890993;-0,02871249;-0,7190497
6,184086;1,732734;-4,715397;0,08450858;0,6894526;-0,02835608;-0,7188251
6,184195;1,732788;-4,715371;0,08368915;0,6897386;-0,02710243;-0,718695
6,18429;1,732852;-4,715216;0,08328606;0,6898131;-0,02616151;-0,7187051
6,184397;1,732928;-4,715046;0,08306083;0,6898687;-0,02538365;-0,7187057
6,184506;1,733009;-4,714873;0,08288569;0,6899229;-0,02458915;-0,7187017
6,184661;1,733217;-4,714862;0,08228879;0,6903779;-0,02310648;-0,7183824
6,184633;1,733882;-4,714828;0,08195186;0,6904432;-0,02117777;-0,7184176
6,184675;1,73439;-4,714612;0,08230393;0,6899996;-0,02167066;-0,7187887
6,184719;1,734896;-4,714394;0,08261358;0,6896577;-0,02204028;-0,71907
6,184757;1,735327;-4,714208;0,08287986;0,6893809;-0,02233874;-0,7192954
6,184668;1,735497;-4,714162;0,08341891;0,6889917;-0,02416654;-0,719547
6,184477;1,735316;-4,714219;0,08242431;0,6894476;-0,02619776;-0,7191537
6,18432;1,735168;-4,714263;0,08139002;0,689923;-0,02837064;-0,718733
6,183855;1,734792;-4,714289;0,08127421;0,6905937;-0,02879647;-0,7180848
6,182834;1,734176;-4,714377;0,08013101;0,6911327;-0,02853553;-0,7177051
6,181734;1,733534;-4,714464;0,07914518;0,6916073;-0,02835128;-0,7173645
6,181312;1,733485;-4,714528;0,07809893;0,6922095;-0,02776809;-0,716921
6,181389;1,733636;-4,714508;0,07726701;0,6920084;-0,0269287;-0,7172372
6,181602;1,733581;-4,71452;0,07740498;0,6915978;-0,02653268;-0,7176331
6,181943;1,733631;-4,714557;0,07799992;0,6914777;-0,02646503;-0,7176868
6,182665;1,733742;-4,714636;0,07925293;0,6912287;-0,02632796;-0,7177944
6,183586;1,733888;-4,714736;0,08115928;0,6908551;-0,02612944;-0,7179483
6,183946;1,733613;-4,714586;0,08470213;0,6905663;-0,02698144;-0,7177854
6,184446;1,733683;-4,714444;0,08705841;0,6908967;-0,02774967;-0,717156
6,184977;1,734007;-4,714205;0,08934851;0,6904514;-0,02982916;-0,7172197
6,185508;1,734331;-4,713969;0,09141584;0,6900766;-0,03159218;-0,7172443
6,18596;1,734607;-4,713768;0,09302965;0,6897922;-0,03292046;-0,7172508
6,185748;1,734819;-4,713683;0,09279427;0,6892917;-0,03254598;-0,7177793
6,186041;1,735215;-4,713651;0,09370699;0,6889229;-0,03241412;-0,7180207
6,185987;1,735398;-4,713556;0,09489002;0,6882385;-0,03318066;-0,7184865
6,185841;1,735454;-4,713528;0,09427788;0,6888621;-0,03481535;-0,7178919
6,185576;1,735442;-4,71369;0,09356613;0,6898606;-0,0354945;-0,7169923
6,185207;1,735429;-4,713922;0,0931075;0,6906598;-0,03614675;-0,7162496
6,184746;1,735414;-4,714213;0,09280253;0,6913235;-0,03676527;-0,7156172
6,184405;1,735182;-4,714371;0,09227964;0,6915502;-0,03745479;-0,7154301
6,18433;1,734662;-4,714476;0,09219246;0,691619;-0,03653966;-0,715422
6,184178;1,734026;-4,714649;0,09332862;0,6912692;-0,03548962;-0,7156656
6,184293;1,733351;-4,714613;0,09599915;0,6897481;-0,03413577;-0,7168449
6,184409;1,732688;-4,714579;0,09896736;0,6881096;-0,03275828;-0,7180791
6,184471;1,732569;-4,714626;0,1030062;0,6862624;-0,03133295;-0,7193414
6,184638;1,732545;-4,714753;0,1035686;0,685169;-0,03025407;-0,7203485
6,184787;1,732518;-4,714866;0,1042739;0,684249;-0,02942962;-0,7211549
6,184875;1,732426;-4,715071;0,1030378;0,6838902;-0,02836228;-0,7217155
6,184673;1,732279;-4,715273;0,1009673;0,683804;-0,02770269;-0,7221152
6,184457;1,732115;-4,715492;0,09949198;0,68365;-0,02713561;-0,7224874
6,184253;1,731959;-4,715698;0,09838689;0,6834903;-0,02666693;-0,722807
6,183985;1,731878;-4,715817;0,09771754;0,683122;-0,02679953;-0,723241
6,183925;1,731854;-4,715793;0,09773046;0,6835368;-0,02687519;-0,7228445
6,18388;1,731834;-4,715775;0,09774812;0,6838113;-0,0269097;-0,722581
6,183713;1,731728;-4,715722;0,0981693;0,684357;-0,02675157;-0,7220131
6,183536;1,731648;-4,715559;0,09846234;0,6846713;-0,02690433;-0,7216694
6,183344;1,731556;-4,715383;0,09879094;0,6849899;-0,02704492;-0,7213169
6,183295;1,731304;-4,71538;0,09896816;0,6852282;-0,02718498;-0,7210608
6,183296;1,731414;-4,715403;0,09873909;0,6855501;-0,02742605;-0,7207772
6,183275;1,73156;-4,715293;0,09803563;0,6862223;-0,02728908;-0,7202385
6,183244;1,731768;-4,715134;0,09729932;0,686922;-0,02712118;-0,7196774
6,18313;1,732198;-4,714849;0,09600241;0,688723;-0,02580021;-0,7181773
6,18299;1,732724;-4,714496;0,09475157;0,6904355;-0,02451852;-0,7167427
6,1829;1,733533;-4,713849;0,09085071;0,6923479;-0,02500606;-0,7153848
6,182778;1,733976;-4,713356;0,08815469;0,6934252;-0,02595001;-0,7146447
6,182416;1,734607;-4,712769;0,08686294;0,6929641;-0,02894415;-0,715135
6,182819;1,735339;-4,712843;0,08755164;0,6914563;-0,03007976;-0,7164623
6,183181;1,736009;-4,712902;0,08791716;0,6904414;-0,03091518;-0,7173602
6,183485;1,73663;-4,712785;0,08825415;0,6890661;-0,03276313;-0,7185581
6,183763;1,737214;-4,71267;0,08846626;0,6877992;-0,0345367;-0,719662
6,183993;1,737655;-4,712836;0,0878078;0,6874431;-0,03500211;-0,7200603
6,184186;1,738033;-4,712968;0,08722278;0,6871289;-0,03546778;-0,7204083
6,18438;1,738481;-4,713;0,08663356;0,6879054;-0,03535572;-0,7197436
6,184536;1,738842;-4,713025;0,08618011;0,6884636;-0,03529283;-0,7192674
6,184499;1,739019;-4,712921;0,08184573;0,6899754;-0,03385791;-0,7183933
6,184714;1,739247;-4,712609;0,07642725;0,6912431;-0,03087545;-0,7179057
6,184899;1,739531;-4,71231;0,07039596;0,6912876;-0,02743046;-0,7186192
6,185151;1,740028;-4,711472;0,06825842;0,6910098;-0,02681455;-0,7191157
6,185872;1,741145;-4,710435;0,06688236;0,6915808;-0,02764586;-0,7186645
6,186608;1,742303;-4,709393;0,06548941;0,6920068;-0,02814393;-0,7183633
