R_ThumbMetacarpal;6,126287;1,813778;-4,475333;0,4968947;0,8515668;-0,1224597;-0,1137259
R_ThumbProximal;6,115263;1,810438;-4,508335;0,4181713;0,8658381;-0,1611995;-0,2224233
R_ThumbDistal;6,096371;1,807055;-4,539184;0,4886002;0,8476725;-0,1607496;-0,1299273
R_ThumbTip;6,08691;1,804353;-4,563759;0,4886002;0,8476725;-0,1607496;-0,1299273
R_Wrist;6,147823;1,815971;-4,428708;-0,06453643;0,8163353;0,1159887;-0,5621198
R_IndexMetacarpal;6,119466;1,816915;-4,464022;-0,06453643;0,8163353;0,1159887;-0,5621198
R_IndexProximal;6,060471;1,826408;-4,488833;-0,06420334;0,8180875;0,06358294;-0,567951
R_IndexIntermediate;6,022247;1,827676;-4,502974;-0,144403;0,8157498;-0,006897584;-0,5600469
R_IndexDistal;5,998426;1,823156;-4,512709;-0,1738235;0,7981294;-0,02487823;-0,57633
R_IndexTip;5,976091;1,818339;-4,520278;-0,1738235;0,7981294;-0,02487823;-0,57633
R_LittleMetacarpal;6,104507;1,80465;-4,421535;-0,2580563;0,7001196;0,2046552;-0,6335265
R_LittleProximal;6,055788;1,802668;-4,427109;-0,1541565;0,6721666;0,1732103;-0,7031546
R_LittleIntermediate;6,022803;1,803198;-4,425495;-0,2818708;0,6536852;0,1151142;-0,6928158
R_LittleDistal;6,001607;1,797956;-4,42579;-0,282544;0,6883257;0,1215147;-0,6569712
R_LittleTip;5,978368;1,794354;-4,427835;-0,282544;0,6883257;0,1215147;-0,6569712
R_MiddleMetacarpal;6,115402;1,813897;-4,447126;-0,06453643;0,8163353;0,1159887;-0,5621198
R_MiddleProximal;6,05251;1,825783;-4,466178;-0,107183;0,7784333;0,07636327;-0,613777
R_MiddleIntermediate;6,007653;1,825197;-4,477019;-0,1642059;0,7785808;0,02208965;-0,6052772
R_MiddleDistal;5,979521;1,820328;-4,484907;-0,1927671;0,7700931;0,05388566;-0,6057177
R_MiddleTip;5,953577;1,817292;-4,491207;-0,1927671;0,7700931;0,05388566;-0,6057177
Spawner Right;6,05251;1,825783;-4,466178;0,2140653;0,6359614;0,4553492;-0,5851379
R_Palm;6,083956;1,81984;-4,456652;-0,06453643;0,8163353;0,1159887;-0,5621198
R_RingMetacarpal;6,106991;1,810298;-4,428605;-0,06453643;0,8163353;0,1159887;-0,5621198
R_RingProximal;6,051953;1,81591;-4,446124;-0,1252159;0,7424979;0,1244228;-0,646171
R_RingIntermediate;6,010416;1,816872;-4,451741;-0,1988147;0,7444662;0,09183595;-0,6307212
R_RingDistal;5,982543;1,813614;-4,457098;-0,2283596;0,7646881;0,06927677;-0,5985857
R_RingTip;5,957264;1,810647;-4,463357;-0,2283596;0,7646881;0,06927677;-0,5985857
R_ThumbMetacarpal;6,126051;1,813684;-4,475286;0,497918;0,8507314;-0,1231448;-0,1147586
R_ThumbProximal;6,114939;1,810355;-4,508259;0,4191683;0,8649321;-0,1618136;-0,2236232
R_ThumbDistal;6,095956;1,806997;-4,539055;0,4895946;0,8468327;-0,1613344;-0,1309321
R_ThumbTip;6,086434;1,804307;-4,563609;0,4895946;0,8468327;-0,1613344;-0,1309321
R_Wrist;6,147823;1,815876;-4,428751;-0,06328735;0,8162413;0,1165176;-0,5622888
R_IndexMetacarpal;6,119448;1,816882;-4,464045;-0,06328735;0,8162413;0,1165176;-0,5622888
R_IndexProximal;6,060454;1,826506;-4,488818;-0,06279093;0,8182353;0,06435102;-0,5678093
R_IndexIntermediate;6,022236;1,827893;-4,502963;-0,142689;0,8160172;-0,005704172;-0,5601102
R_IndexDistal;5,998395;1,823473;-4,512695;-0,1719671;0,7984641;-0,0233871;-0,5764856
R_IndexTip;5,976036;1,818765;-4,520258;-0,1719671;0,7984641;-0,0233871;-0,5764856
R_LittleMetacarpal;6,104484;1,804672;-4,42154;-0,256905;0,7002732;0,2053791;-0,6335904
R_LittleProximal;6,055756;1,802812;-4,427077;-0,1531321;0,6717908;0,1738066;-0,7035902
R_LittleIntermediate;6,022775;1,803408;-4,425409;-0,2800274;0,6532965;0,1165762;-0,6936848
R_LittleDistal;6,001557;1,79825;-4,425637;-0,2804814;0,6879687;0,1230393;-0,6579445
R_LittleTip;5,978296;1,794749;-4,427604;-0,2804814;0,6879687;0,1230393;-0,6579445
R_MiddleMetacarpal;6,115388;1,81388;-4,447145;-0,06328735;0,8162413;0,1165176;-0,5622888
R_MiddleProximal;6,052508;1,825914;-4,466156;-0,1060469;0,7784534;0,07689354;-0,6138828
R_MiddleIntermediate;6,007646;1,82543;-4,476978;-0,1625729;0,7786362;0,02327595;-0,6056024
R_MiddleDistal;5,979487;1,820672;-4,484839;-0,1909359;0,7701982;0,05529628;-0,606037
R_MiddleTip;5,953523;1,817752;-4,491109;-0,1909359;0,7701982;0,05529628;-0,606037
Spawner Right;6,052508;1,825914;-4,466156;0,2151021;0,6357136;0,4558184;-0,5846616
R_Palm;6,083948;1,819897;-4,456651;-0,06328735;0,8162413;0,1165176;-0,5622888
R_RingMetacarpal;6,106977;1,81031;-4,428615;-0,06328735;0,8162413;0,1165176;-0,5622888
R_RingProximal;6,05194;1,816054;-4,446096;-0,1242764;0,7423895;0,1248186;-0,6464007
R_RingIntermediate;6,010401;1,817088;-4,45168;-0,1972415;0,7443318;0,09298021;-0,6312058
R_RingDistal;5,982508;1,813929;-4,45699;-0,2266332;0,7646173;0,07053748;-0,5991849
R_RingTip;5,957206;1,811062;-4,463202;-0,2266332;0,7646173;0,07053748;-0,5991849
R_ThumbMetacarpal;6,12602;1,813636;-4,475311;0,4989752;0,8500677;-0,1229499;-0,1152917
R_ThumbProximal;6,11488;1,810351;-4,508279;0,4202266;0,8643699;-0,1613471;-0,2241464
R_ThumbDistal;6,095875;1,807061;-4,53907;0,4906635;0,8462002;-0,1609818;-0,1314533
R_ThumbTip;6,086338;1,804413;-4,563621;0,4906635;0,8462002;-0,1609818;-0,1314533
R_Wrist;6,147792;1,815807;-4,42872;-0,06251301;0,8164797;0,116962;-0,5619368
R_IndexMetacarpal;6,119443;1,816865;-4,46403;-0,06251301;0,8164797;0,116962;-0,5619368
R_IndexProximal;6,06048;1,826591;-4,488841;-0,06196116;0,8188609;0,06479605;-0,5669473
R_IndexIntermediate;6,022292;1,828053;-4,503061;-0,1415099;0,8167133;-0,004929051;-0,5594018
R_IndexDistal;5,998455;1,823706;-4,512835;-0,1705996;0,7992263;-0,02232313;-0,5758778
R_IndexTip;5,97609;1,819082;-4,520434;-0,1705996;0,7992263;-0,02232313;-0,5758778
R_LittleMetacarpal;6,104427;1,804684;-4,421533;-0,2562608;0,700722;0,2058408;-0,6332053
R_LittleProximal;6,055699;1,802915;-4,427099;-0,1528926;0,6719466;0,1739464;-0,703459
R_LittleIntermediate;6,022718;1,803532;-4,42544;-0,2791969;0,6534;0,1172047;-0,6938162
R_LittleDistal;6,001491;1,798416;-4,425653;-0,2795339;0,6880701;0,1237093;-0,6581161
R_LittleTip;5,97822;1,794965;-4,427602;-0,2795339;0,6880701;0,1237093;-0,6581161
R_MiddleMetacarpal;6,115367;1,813871;-4,447134;-0,06251301;0,8164797;0,116962;-0,5619368
R_MiddleProximal;6,052519;1,826017;-4,466184;-0,1054851;0,7789112;0,07711048;-0,6133713
R_MiddleIntermediate;6,007669;1,825589;-4,47706;-0,1614622;0,779098;0,02411564;-0,6052728
R_MiddleDistal;5,979503;1,820913;-4,484943;-0,1896501;0,7706897;0,0563341;-0,6057205
R_MiddleTip;5,953532;1,818084;-4,491228;-0,1896501;0,7706897;0,0563341;-0,6057205
Spawner Right;6,052519;1,826017;-4,466184;0,2153329;0,6360016;0,4562353;-0,5839377
R_Palm;6,083943;1,819944;-4,456659;-0,06251301;0,8164797;0,116962;-0,5619368
R_RingMetacarpal;6,106936;1,810317;-4,428607;-0,06251301;0,8164797;0,116962;-0,5619368
R_RingProximal;6,05192;1,816162;-4,446123;-0,1238112;0,7427282;0,1250431;-0,6460573
R_RingIntermediate;6,010386;1,817242;-4,451739;-0,1961263;0,7446144;0,09388781;-0,6310856
R_RingDistal;5,982484;1,814165;-4,457048;-0,2253063;0,7649278;0,07159808;-0,5991632
R_RingTip;5,95717;1,811385;-4,463254;-0,2253063;0,7649278;0,07159808;-0,5991632
R_ThumbMetacarpal;6,126019;1,813609;-4,475292;0,4998054;0,8496554;-0,1223942;-0,115326
R_ThumbProximal;6,114893;1,810369;-4,508269;0,4210218;0,8640536;-0,1608296;-0,2242457
R_ThumbDistal;6,095893;1,807132;-4,539068;0,4914471;0,8457885;-0,1606186;-0,1316192
R_ThumbTip;6,086356;1,804512;-4,563623;0,4914471;0,8457885;-0,1606186;-0,1316192
R_Wrist;6,147771;1,815764;-4,428709;-0,06235613;0,8164999;0,1171793;-0,5618796
R_IndexMetacarpal;6,119427;1,816848;-4,46402;-0,06235613;0,8164999;0,1171793;-0,5618796
R_IndexProximal;6,060467;1,826605;-4,488832;-0,06175881;0,8191227;0,0650442;-0,5665627
R_IndexIntermediate;6,022293;1,828096;-4,503085;-0,1410516;0,8170077;-0,004387133;-0,5590918
R_IndexDistal;5,998456;1,823788;-4,512878;-0,1700083;0,7995559;-0,02157507;-0,5756235
R_IndexTip;5,976087;1,819211;-4,520493;-0,1700083;0,7995559;-0,02157507;-0,5756235
R_LittleMetacarpal;6,1044;1,804663;-4,421526;-0,2561425;0,7007859;0,2060609;-0,6331107
R_LittleProximal;6,055671;1,80292;-4,427095;-0,1530305;0,6718273;0,173917;-0,7035502
R_LittleIntermediate;6,02269;1,803527;-4,425428;-0,2789172;0,6532071;0,1175516;-0,6940517
R_LittleDistal;6,001459;1,798426;-4,425623;-0,2791549;0,6878784;0,124125;-0,658399
R_LittleTip;5,978183;1,794996;-4,42755;-0,2791549;0,6878784;0,124125;-0,658399
R_MiddleMetacarpal;6,115348;1,813851;-4,447124;-0,06235613;0,8164999;0,1171793;-0,5618796
R_MiddleProximal;6,052504;1,826031;-4,466176;-0,1054742;0,779056;0,07715437;-0,6131837
R_MiddleIntermediate;6,00766;1,82561;-4,477073;-0,1610991;0,7792329;0,02458184;-0,605177
R_MiddleDistal;5,979489;1,820969;-4,484961;-0,1891543;0,7708283;0,05694365;-0,6056419
R_MiddleTip;5,953514;1,818183;-4,491247;-0,1891543;0,7708283;0,05694365;-0,6056419
Spawner Right;6,052504;1,826031;-4,466176;0,2152485;0,6361051;0,4563457;-0,5837697
R_Palm;6,083926;1,819941;-4,45665;-0,06235613;0,8164999;0,1171793;-0,5618796
R_RingMetacarpal;6,106911;1,810295;-4,428599;-0,06235613;0,8164999;0,1171793;-0,5618796
R_RingProximal;6,0519;1,816172;-4,446116;-0,1238678;0,7427605;0,1250544;-0,6460072
R_RingIntermediate;6,010366;1,817251;-4,451738;-0,1957599;0,7445874;0,09436908;-0,6311597
R_RingDistal;5,982459;1,814206;-4,457036;-0,2248029;0,7649155;0,07220779;-0,599295
R_RingTip;5,957138;1,811465;-4,463229;-0,2248029;0,7649155;0,07220779;-0,599295
R_ThumbMetacarpal;6,126004;1,813594;-4,475282;0,5000057;0,8495666;-0,1220008;-0,1155293
R_ThumbProximal;6,114878;1,810387;-4,508263;0,4211716;0,8639934;-0,1604656;-0,2244572
R_ThumbDistal;6,095875;1,807182;-4,539063;0,4916199;0,8457074;-0,1603106;-0,1318694
R_ThumbTip;6,086335;1,804585;-4,563619;0,4916199;0,8457074;-0,1603106;-0,1318694
R_Wrist;6,147748;1,815721;-4,428697;-0,0622343;0,816516;0,1173438;-0,5618354
R_IndexMetacarpal;6,119409;1,816824;-4,464009;-0,0622343;0,816516;0,1173438;-0,5618354
R_IndexProximal;6,060451;1,826604;-4,488822;-0,06160017;0,8193272;0,06523442;-0,5662622
